id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,last_updated,price,volume_24h,percent_change_1h,percent_change_24h,percent_change_7d,market_cap,last_updated_quote
7329,LYNC Network,LYNC,lync-network,1,2020-10-07T00:00:00.000Z,[],1000000.0,942285.30703788,1000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8f87Ec6aAd3B2A8C44f1298A1af56169B8e574cf'}",1588,2021-02-16T16:54:03.000Z,0.70096136143518,0.0,-0.88003311,-1.91851084,0.11352912,660505.5916816388,2021-02-16T16:54:03.000Z
2549,Ink Protocol,XNK,ink-protocol,2,2018-02-28T00:00:00.000Z,"['marketplace', 'reputation']",,427113381.9591314,500000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xbc86727e770de68b1060c91f6bb6945c73e10388'}",1589,2021-02-16T16:54:05.000Z,0.0015450496697,51279.4091863,-2.44093247,5.28810225,-1.71350512,659911.3897204059,2021-02-16T16:54:05.000Z
3002,Master Contract Token,MCT,master-contract-token,3,2018-07-31T00:00:00.000Z,[],,567499990.0,580000000.0,"{'id': 1376, 'name': 'Neo', 'symbol': 'NEO', 'slug': 'neo', 'token_address': 'a87cc2a513f5d8b4a42432343687c2127c60bc3f'}",1590,2021-02-16T16:53:08.000Z,0.0011591059912,109547.43510356,-0.29403989,0.98746473,12.22122332,657792.6384149401,2021-02-16T16:53:08.000Z
3432,Rapids,RPD,rapids,7,2018-10-11T00:00:00.000Z,[],30000000000.0,13937571364.188118,18548199019.19564,,1591,2021-02-16T16:54:05.000Z,4.706083509e-05,790.20900163,-4.58804323,0.07107627,-48.43393926,655913.7475251633,2021-02-16T16:54:05.000Z
2704,Transcodium,TNS,transcodium,5,2018-05-04T00:00:00.000Z,[],,69810863.67235702,85900000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb0280743b44bf7db4b6be482b2ba7b75e5da096c'}",1592,2021-02-16T16:53:06.000Z,0.00978192394286,7.8e-06,-11.85350771,-10.58518809,-6.34801022,682884.5588283645,2021-02-16T16:53:06.000Z
7472,Wrapped Gen-0 CryptoKitties,WG0,wrapped-gen-0-cryptokitties,1,2020-10-21T00:00:00.000Z,['collectibles-nfts'],1921.0,1921.0,1921.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa10740ff9ff6852eac84cdcff9184e1d6d27c057'}",1593,2021-02-16T16:54:04.000Z,339.8251862966328,35368.85453807,8.560189,24.25177913,70.62288632,652804.1828758316,2021-02-16T16:54:04.000Z
4557,USDX [Lighthouse],USDX,usdx-lighthouse,4,2019-10-31T00:00:00.000Z,[],,3772660.65,3772660.65,,1594,2021-02-16T16:54:05.000Z,0.17177294379403,1228.03273029,0.04019528,-0.17849866,0.06285622,648041.0257863987,2021-02-16T16:54:05.000Z
3636,Lisk Machine Learning,LML,lisk-machine-learning,2,2018-12-14T00:00:00.000Z,[],,120000000.0,400000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x25b6325f5bb1c1e03cfbc3e53f470e1f1ca022e3'}",1595,2021-02-16T16:54:05.000Z,0.00539196950576,22083.98924953,0.04090511,81.79823282,82.51845633,647036.3406912,2021-02-16T16:54:05.000Z
2120,Etherparty,FUEL,etherparty,3,2017-10-30T00:00:00.000Z,"['marketplace', 'payments', 'dapp']",,1000000000.0,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xea38eaa3c86c8f9b751533ba2e562deb9acded40'}",1596,2021-02-16T16:54:03.000Z,0.0006245507421,45109.99504539,-3.383041,-0.56486698,-9.2107108,624550.7421,2021-02-16T16:54:03.000Z
3158,ZCore,ZCR,zcore,6,2018-08-13T00:00:00.000Z,['mineable'],18000000.0,8862229.21625788,8862229.21625788,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x72896d5478ad86b14a6d4f6e7441740d4970083d'}",1597,2021-02-16T16:54:03.000Z,0.07340594608075,17234.86115075,-0.25278771,-18.60572221,-27.34259145,650540.3200038733,2021-02-16T16:54:03.000Z
4707,Nexxo,NEXXO,nexxo,3,2019-09-27T00:00:00.000Z,[],,214654883.5999756,99999999999.99998,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd98BD7bbd9cA9b4323448388AEC1f7c67F733980'}",1598,2021-02-16T16:54:06.000Z,0.00295569280871,359.05032892,-15.90615572,-36.76092321,-72.70635637,634453.89581093,2021-02-16T16:54:06.000Z
35,Phoenixcoin,PXC,phoenixcoin,1,2013-07-04T00:00:00.000Z,"['mineable', 'neoscrypt']",98000000.0,81745862.125,81745862.125,,1599,2021-02-16T16:54:02.000Z,0.00779798772203,85.8161174,-7.01371783,-52.13872215,66.89973307,637453.2291775072,2021-02-16T16:54:02.000Z
4534,BITTO,BITTO,bitto,5,2020-04-06T00:00:00.000Z,[],,3036860.76,17709627.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x55a290f08bb4cae8dcf1ea5635a3fcfd4da60456'}",1600,2021-02-16T16:54:06.000Z,0.20891974285632,165722.7127848,-1.75666025,-2.79099272,-22.95453053,634460.1690696485,2021-02-16T16:54:06.000Z
1775,adToken,ADT,adtoken,3,2017-07-02T00:00:00.000Z,['marketing'],1000000000.0,794000000.0,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd0d6d6c5fe4a677d343cc433536bb717bae167dd'}",1601,2021-02-16T16:53:07.000Z,0.00079777253572,13273.5694716,26.52352399,103.54635307,29.71111757,633431.39336168,2021-02-16T16:53:07.000Z
2965,VikkyToken,VIKKY,vikkytoken,3,2018-07-25T00:00:00.000Z,[],,3727082537.87,12000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd2946be786f35c3cc402c29b323647abda799071'}",1602,2021-02-16T16:53:08.000Z,0.00017008187918,0.0,-1.19498989,1.55207723,873.60206307,633909.2018998931,2021-02-16T16:53:08.000Z
3361,MintMe.com Coin,MINTME,mintme-com-coin,1,2018-09-30T00:00:00.000Z,['mineable'],,185590144.33720344,535590145.67278147,,1603,2021-02-16T16:54:04.000Z,0.0034120631141,0.05117429,-1.18923218,1.73104895,21.71354185,633245.2858334669,2021-02-16T16:54:04.000Z
3830,Veil,VEIL,veil,10,2019-04-02T00:00:00.000Z,['mineable'],300000000.0,86077879.8014012,94918808.8014012,,1604,2021-02-16T16:53:07.000Z,0.00703622128263,11524.11559669,-49.61150207,-15.86172559,-47.54393379,605663.0098222861,2021-02-16T16:53:07.000Z
3011,BitScreener Token,BITX,bitscreener-token,1,2018-07-31T00:00:00.000Z,[],,87573176.91267163,367469114.9126716,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xff2b3353c3015e9f1fbf95b9bda23f58aa7ce007'}",1605,2021-02-16T16:53:09.000Z,0.0071605090733,3392.22510655,-3.97275904,-22.04006212,-36.53923652,627068.5278608913,2021-02-16T16:53:09.000Z
3627,Block-Logic,BLTG,block-logic,3,2018-12-06T00:00:00.000Z,[],,22899328.98351293,35045912.23909884,,1606,2021-02-16T16:54:05.000Z,0.02746775915102,465.63521046,0.94909237,-21.05406176,-30.15842802,628993.2532391048,2021-02-16T16:54:05.000Z
7161,GokuMarket Credit,GMC,gokumarket-credit,4,2020-09-24T00:00:00.000Z,[],,2949999.8,50000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa6272359bc37f61AF398071B65C8934ACA744d53'}",1607,2021-02-16T16:53:09.000Z,0.21106332911366,1223100.54665581,-1.31652136,0.02678512,2.48256405,622636.7786726311,2021-02-16T16:53:09.000Z
3970,Trias,TRY,trias,3,2019-05-24T00:00:00.000Z,['marketplace'],,2300000000.273892,10000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe431a4c5db8b73c773e06cf2587da1eb53c41373'}",1608,2021-02-16T16:53:08.000Z,0.00027101517575,1.43065515,0.00247048,-0.38437044,0.36049689,623334.9042992288,2021-02-16T16:53:08.000Z
2462,AidCoin,AID,aidcoin,2,2018-01-24T00:00:00.000Z,['philanthropy'],,42547118.13964261,42547118.7,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x37e8789bb9996cac9156cd5f5fd32599e6b91289'}",1609,2021-02-16T16:54:06.000Z,0.01462312763187,1002.69401638,-1.18923218,8.98403896,15.9176589,622171.9389242452,2021-02-16T16:54:06.000Z
3869,Alpha Token,A,alpha-token,4,2019-04-16T00:00:00.000Z,[],,28731758.90060774,278273649.09200984,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xffc63b9146967a1ba33066fb057ee3722221acf0'}",1610,2021-02-16T16:53:08.000Z,0.02137474424462,0.0,-1.33516235,0.08796285,2.90193673,614133.9981985746,2021-02-16T16:53:08.000Z
6022,PolypuX,PUX,polypux,3,2020-08-03T00:00:00.000Z,[],80000000.0,40000000.0,80000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe277ac35f9d327a670c1a3f3eec80a83022431e4'}",1611,2021-02-16T16:53:10.000Z,0.01532563328574,7243.47994299,-1.78319387,-46.52216413,1.96396377,613025.3314296,2021-02-16T16:53:10.000Z
719,Limitless VIP,VIP,limitless-vip,1,2014-11-08T00:00:00.000Z,"['pow', 'scrypt']",,1259816434.0,1259816434.0,,1612,2021-02-16T16:53:07.000Z,0.00048737423263,0.0,-1.18641188,1.70521542,4.31233317,614002.067775413,2021-02-16T16:53:07.000Z
2162,Delphy,DPY,delphy,2,2017-11-08T00:00:00.000Z,['gambling'],,62199847.55839228,100000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6c2adc2073994fb2ccc5032cc2906fa221e9b391'}",1613,2021-02-16T16:54:03.000Z,0.00969337786115,39341.22476755,-0.65104428,-3.4819678,62.05528913,602926.6252894246,2021-02-16T16:54:03.000Z
1751,ATC Coin,ATCC,atc-coin,1,2018-07-31T00:00:00.000Z,[],410000000.0,408553792.28571516,410000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xddaaf4a0702a03a4505f2352a1aba001ffc344be'}",1614,2021-02-16T16:53:08.000Z,0.00146212269788,0.02920555,-1.20207519,52.55782313,4.3041307,597355.773005895,2021-02-16T16:53:08.000Z
2478,CoinFi,COFI,coinfi,4,2018-01-29T00:00:00.000Z,"['asset-management', 'crowdsourcing', 'research']",,214403033.80556887,300000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3136ef851592acf49ca4c825131e364170fa32b3'}",1615,2021-02-16T16:54:05.000Z,0.00281513741103,84744.3352528,2.32593437,7.91011436,118.33081611,603574.0015043868,2021-02-16T16:54:05.000Z
1969,Sociall,SCL,sociall,2,2017-09-19T00:00:00.000Z,"['marketplace', 'entertainment']",16714020.0,16714019.6643,16714019.6643,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd7631787b4dcc87b1254cfd1e5ce48e96823dee8'}",1616,2021-02-16T16:53:08.000Z,0.0355490765278,320.84055324,-1.18641188,35.71746953,182.92834859,594167.9641333547,2021-02-16T16:53:08.000Z
4917,DEXA COIN,DEXA,dexa-coin,4,2019-11-18T00:00:00.000Z,[],,25000000000.0,100000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x725440512cb7b78bf56b334e50e31707418231cb'}",1617,2021-02-16T16:53:07.000Z,2.376767175e-05,90443.68952847,4.40493758,17.14557787,29.83328066,594191.7937500001,2021-02-16T16:53:07.000Z
2042,HelloGold,HGT,hellogold,2,2017-10-12T00:00:00.000Z,"['asset-management', 'stablecoin', 'stablecoin-asset-backed']",,263034654.050843,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xba2184520a1cc49a6159c57e61e1844e085615b6'}",1618,2021-02-16T16:53:08.000Z,0.00220293153147,64.97042498,-3.92841121,3.38601638,-5.38323772,579447.3332779052,2021-02-16T16:53:08.000Z
1967,Indorse Token,IND,indorse-token,4,2017-09-19T00:00:00.000Z,[],,37480418.96451077,170622046.99999997,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf8e386eda857484f5a12e4b5daa9984e06e73705'}",1619,2021-02-16T16:53:08.000Z,0.01541002934005,0.0,57.03217789,55.26949605,61.50845246,577574.3559204774,2021-02-16T16:53:08.000Z
3910,pEOS,PEOS,peos,3,2019-05-09T00:00:00.000Z,[],,828353668.79,1000000000.0,"{'id': 1765, 'name': 'EOS', 'symbol': 'EOS', 'slug': 'eos', 'token_address': 'thepeostoken'}",1620,2021-02-16T16:53:09.000Z,0.00067776417991,5979.54020816,-7.49632499,-12.30698651,-9.29018614,561428.445002894,2021-02-16T16:53:09.000Z
2573,Electrify.Asia,ELEC,electrifyasia,5,2018-03-09T00:00:00.000Z,['energy'],,529591778.60186416,749999945.2724185,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd49ff13661451313ca1553fd6954bd1d9b6e02b9'}",1621,2021-02-16T16:54:05.000Z,0.00107765371303,18597.96804031,-2.48622134,-3.8420047,49.53554104,570716.5466004607,2021-02-16T16:54:05.000Z
2843,Ether Zero,ETZ,ether-zero,12,2018-06-05T00:00:00.000Z,['mineable'],,178976983.15,221006396.05,,1622,2021-02-16T16:53:07.000Z,0.00229790249332,84684.51319984,-0.0285524,-2.06250378,46.38298969,411271.65582727664,2021-02-16T16:53:07.000Z
4594,SovranoCoin,SVR,sovranocoin,2,2019-09-13T00:00:00.000Z,[],6000000.0,1374055.5437321,1375627.99373211,,1623,2021-02-16T16:54:05.000Z,0.41183122656968,143.50664053,17.91560235,-33.81165832,-38.64552225,565878.9799500593,2021-02-16T16:54:05.000Z
2047,Zeusshield,ZSC,zeusshield,5,2017-10-13T00:00:00.000Z,"['asset-management', 'ai-big-data']",,1169566883.0,5642500000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x7A41e0517a5ecA4FdbC7FbebA4D4c47B9fF6DC63'}",1624,2021-02-16T16:53:11.000Z,0.00048349108472,4647.25753446,-1.43772816,-9.81940809,104.76360226,565475.1609142594,2021-02-16T16:53:11.000Z
4834,Golos Blockchain,GLS,golos-blockchain,2,2019-10-24T00:00:00.000Z,[],,248782198.765,248782198.765,,1625,2021-02-16T16:53:08.000Z,0.00224980823746,208.99447724,-3.70336751,-7.56018425,19.90335224,559712.240114908,2021-02-16T16:53:08.000Z
2260,Datamine,DAM,datamine,13,2017-12-08T00:00:00.000Z,['defi'],16876779.0,3771934.94107721,16876778.9,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf80d589b3dbe130c270a69f1a69d050f268786df'}",1626,2021-02-16T16:54:04.000Z,0.14730526478255,20778.31627408,-1.01567442,-5.56387625,20.32980656,555625.8752379306,2021-02-16T16:54:04.000Z
2076,Blue Protocol,BLUE,ethereum-blue,3,2017-10-22T00:00:00.000Z,"['platform', 'wallet']",42000000.0,36645278.3876,42000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x539efe69bcdd21a83efd9122571a64cc25e0282b'}",1627,2021-02-16T16:54:02.000Z,0.01650261818195,0.0,2.31882842,-6.48250842,-25.60512097,604743.037401827,2021-02-16T16:54:02.000Z
1596,Edgeless,EDG,edgeless,4,2017-03-30T00:00:00.000Z,['gambling'],,122146967.0,132046997.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x08711d3b02c8758f2fb3ab4e80228418a7f8e39c'}",1628,2021-02-16T16:54:06.000Z,0.0045214893147,1250.17285406,2.90807362,6.32765601,-2.33174428,552286.2061135134,2021-02-16T16:54:06.000Z
3179,Arbidex,ABX,arbidex,3,2018-08-16T00:00:00.000Z,[],,20354621.9958578,25000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9a794dc1939f1d78fa48613b89b8f9d0a20da00e'}",1629,2021-02-16T16:54:03.000Z,0.02697925098229,134588.72701153,-1.29864592,-0.45359397,14.29321718,549152.4554758882,2021-02-16T16:54:03.000Z
5536,AtromG8,AG8,atromg8,1,2020-05-04T00:00:00.000Z,[],84000000.0,12688094.0,12688094.0,,1630,2021-02-16T16:54:05.000Z,0.03500110895216,142388.01153719,9.29613907,11.78918966,-12.91783739,444097.3604892476,2021-02-16T16:54:05.000Z
1658,Lunyr,LUN,lunyr,8,2017-05-01T00:00:00.000Z,"['media', 'content-creation', 'crowdsourcing']",,2297853.07853158,2703356.07853158,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xfa05A73FfE78ef8f1a739473e462c54bae6567D9'}",1631,2021-02-16T16:53:08.000Z,0.24997284299453,36936.06682982,13.53030139,5.81763706,17.31323786,574400.8668242721,2021-02-16T16:53:08.000Z
1937,Po.et,POE,poet,4,2017-09-01T00:00:00.000Z,['media'],,3141592653.0,3141592653.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0e0989b1f9b8a38983c2ba8053269ca62ec9b195'}",1632,2021-02-16T16:53:09.000Z,0.00017169303215,522.25059307,3.72031043,-2.83410516,8.38271821,539389.5683737327,2021-02-16T16:53:09.000Z
2231,Flixxo,FLIXX,flixxo,3,2017-11-25T00:00:00.000Z,"['media', 'entertainment', 'video']",,84323674.74867798,222151328.57467887,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf04a8ac553fcedb5ba99a64799155826c136b0be'}",1633,2021-02-16T16:54:03.000Z,0.00637374854705,0.0,17.45932452,20.94714396,22.11334073,537457.8994113031,2021-02-16T16:54:03.000Z
2472,Fortuna,FOTA,fortuna,7,2018-01-26T00:00:00.000Z,"['platform', 'payments']",,479997016.0508073,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4270bb238f6dd8b1c3ca01f96ca65b2647c06d3c'}",1634,2021-02-16T16:54:05.000Z,0.00110516750282,93865.85062235,-0.98906557,-18.13151423,-17.26419875,530477.1035899222,2021-02-16T16:54:05.000Z
3583,Posscoin,POSS,posscoin,1,2018-11-01T00:00:00.000Z,[],,30059347896.541656,31999303031.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6b193e107a773967bd821bcf8218f3548cfa2503'}",1635,2021-02-16T16:54:06.000Z,1.759340958e-05,0.0,-1.38995639,-2.49455567,0.72654202,528846.4192515688,2021-02-16T16:54:06.000Z
4,Terracoin,TRC,terracoin,2,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256']",42000000.0,22935396.43036118,22935396.43036118,,1636,2021-02-16T16:54:02.000Z,0.02306164134334,1641.63789943,-0.98233537,-21.21626284,6.90671217,528927.88654431,2021-02-16T16:54:02.000Z
3813,PTON,PTON,pton,2,2019-03-25T00:00:00.000Z,[],,14950794348.7367,23200000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4946583c5b86e01ccd30c71a05617d06e3e73060'}",1637,2021-02-16T16:53:08.000Z,3.518677677e-05,64.9780358,-1.37742821,-2.5065407,0.72642065,526070.2632831758,2021-02-16T16:53:08.000Z
3065,ICE ROCK MINING,ROCK2,ice-rock-mining,1,2018-08-07T00:00:00.000Z,[],,15724272.0,15724272.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xC16b542ff490e01fcc0DC58a60e1EFdc3e357cA6'}",1638,2021-02-16T16:53:08.000Z,0.03360337181821,43209.48918662,-0.97531208,-3.90886434,-17.83158994,528388.5585866686,2021-02-16T16:53:08.000Z
2699,Sharder,SS,sharder,4,2018-05-03T00:00:00.000Z,"['distributed-computing', 'filesharing']",500000000.0,283282765.187,350000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xbbff862d906e348e9946bfb2132ecb157da3d4b4'}",1639,2021-02-16T16:54:06.000Z,0.0018556200061,194459.69327768,-0.51715523,-6.19681814,4.61697288,525665.1664643257,2021-02-16T16:54:06.000Z
3879,ESBC,ESBC,esbc,6,2019-04-22T00:00:00.000Z,['mineable'],30000000.0,25844862.71268878,26120445.0,,1640,2021-02-16T16:53:07.000Z,0.020063449933,75110.3555094,-2.19459158,2.88263806,5.68775439,518537.1090612899,2021-02-16T16:53:07.000Z
2064,Maecenas,ART,maecenas,5,2017-10-18T00:00:00.000Z,['art'],100000000.0,68879107.3791533,100000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xfec0cf7fe078a500abf15f1284958f22049c2c7e'}",1641,2021-02-16T16:54:02.000Z,0.00756890570957,714.32334864,-17.99171128,110.01340843,18.96990139,521339.4691121585,2021-02-16T16:54:02.000Z
2724,Zippie,ZIPT,zippie,2,2018-05-13T00:00:00.000Z,[],1000000000.0,271196891.6383153,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xedd7c94fd7b4971b916d15067bc454b9e1bad980'}",1642,2021-02-16T16:53:08.000Z,0.00188936849611,2100.7261277,-1.58129399,-18.16231155,-9.94881354,512390.86330439046,2021-02-16T16:53:08.000Z
1606,Solaris,XLR,solaris,2,2017-04-01T00:00:00.000Z,"['hybrid-pow-pos', 'pos', 'sha-256d', 'xevan']",,1448441.0,2174480.0,,1643,2021-02-16T16:54:06.000Z,0.34834785018578,38719.55549322,-0.67074387,32.65714969,1.89461576,504561.3084709414,2021-02-16T16:54:06.000Z
2597,UpToken,UP,uptoken,1,2018-03-21T00:00:00.000Z,[],,146540250.16950598,184638000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6ba460ab75cd2c56343b3517ffeba60748654d26'}",1644,2021-02-16T16:54:05.000Z,0.00342827385029,0.0,-1.64317195,0.86435361,12.35668727,502380.1076710721,2021-02-16T16:54:05.000Z
2667,FintruX Network,FTX,fintrux-network,4,2018-04-23T00:00:00.000Z,[],,95000000.0,100000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd559f20296FF4895da39b5bd9ADd54b442596a61'}",1645,2021-02-16T16:54:06.000Z,0.00528088268164,10475.28140557,-29.29609139,-20.08403522,35.63579053,501683.85475580004,2021-02-16T16:54:06.000Z
7575,nYFI,N0031,nyfi,3,2020-11-02T00:00:00.000Z,[],,2671616.0,2671616.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x075190c6130ea0a3a7e40802f1d77f4ea8f38fe2'}",1646,2021-02-16T16:54:05.000Z,0.18697195807569,97401.14167603,0.02800265,2.2677355,27.55050919,499517.2747463426,2021-02-16T16:54:05.000Z
4034,Jarvis+,JAR,jarvis,4,2019-06-20T00:00:00.000Z,[],,108157249.22675677,600000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa249de6948022783765fee4850d7b85e43118fcc'}",1647,2021-02-16T16:53:10.000Z,0.00460543138203,173067.02987906,-1.47500204,3.41890081,17.67931784,498110.78978294553,2021-02-16T16:53:10.000Z
2443,Trinity Network Credit,TNC,trinity-network-credit,4,2018-01-22T00:00:00.000Z,"['platform', 'payments', 'state-channels']",,333333333.0,1000000000.0,"{'id': 1376, 'name': 'Neo', 'symbol': 'NEO', 'slug': 'neo', 'token_address': '08e8c4400f1af2c20c28e0018f29535eb85d15b6'}",1648,2021-02-16T16:54:05.000Z,0.00149332577598,94170.39989401,-0.07550861,24.36068395,65.98536727,497775.2581622248,2021-02-16T16:54:05.000Z
3965,TouchCon,TOC,touchcon,3,2019-05-24T00:00:00.000Z,[],,102200364.2315193,250000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xE02784175C3BE0DEa7CC0F284041b64503639E66'}",1649,2021-02-16T16:53:08.000Z,0.00486894551159,23051.40241231,34.92013942,-3.65796862,25.45856167,497608.004707919,2021-02-16T16:53:08.000Z
3093,BBSCoin,BBS,bbscoin,2,2018-08-30T00:00:00.000Z,[],184470000000.0,101578614877.57779,101578614877.57779,,1650,2021-02-16T16:54:02.000Z,4.87374233e-06,17.08354947,-1.20207518,131.28070581,189.68421095,495067.9951516186,2021-02-16T16:54:02.000Z
6955,Dollars,USDX,dollars,1,2020-09-08T00:00:00.000Z,"['rebase', 'seigniorage']",,4026803.80224712,4026803.80224712,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2f6081e3552b1c86ce4479b80062a1dda8ef23e3'}",1651,2021-02-16T16:53:07.000Z,0.12282469697182,0.0,-0.88167785,-1.92457467,0.79568096,494590.9567759751,2021-02-16T16:53:07.000Z
